player_name,league_name,player game win %,player true games total,Z-Goals per average per game,Z-Assists per average per game,Z-Shots per average per game,Z-Saves per average per game,Z-Nonstandard points per average per game
Jelp,mncs,50.0%,6,-1.6543470208528706,-0.09001995906625453,-2.160845375542259,-1.930063320862964,-1.8941962900934155
Jes.Ta (Jesse),mnrs,51.9%,77,-0.07497124317581112,-0.2993135045522986,-0.6773229740679562,0.18751149009388354,0.486396678378314
Joan,clmn,47.8%,23,0.19266832530934416,0.5663895773918801,-0.273973753830928,0.2079878787364439,-0.5763048152696327
Joan,mnrs,44.7%,38,0.38737848538646574,0.10096617354036624,1.4425672939857264,0.18499578824777207,-0.6267924088997194
joebrothehobo,clmn,44.1%,59,0.5067076964945411,0.4880490699251195,0.5475723048039428,-0.09737264083295279,0.5701006239231395
Kharon,clmn,40.6%,64,-0.6807452490878177,-0.04256494090132334,-0.1750823444010455,0.7060325427091848,0.7435367421877348
Kharon,mncs,25.0%,8,0.012336109398539814,-1.5848457224919175,-1.1360742589169772,0.8248432311874346,-0.8593467636301102
Kye,clmn,52.4%,21,0.9352597339980252,1.7681318269996824,1.1910272570125566,0.7299938373231908,-0.893051986844853
Kye,mncs,56.3%,48,0.7526081876806182,0.20362062748155774,0.3949986054318498,-0.3798102935761935,0.6541737373090968
Latumos,mncs,52.9%,70,1.8223049472179667,0.5864788743993208,1.4742336148893849,0.06872262965981724,-0.5769145505114625
Lege,clmn,43.5%,62,0.44139504619732495,-0.6036147386626352,0.18222327515689254,0.564103877924459,0.5316226150672871
Lege,mncs,20.0%,15,-0.8150449698423705,-0.766611447313878,-0.9727303488080253,0.04662389763801472,-1.030929747093862
Lil BeeMan,mnrs,33.3%,15,0.8131922063493741,0.18927621909221354,0.5251912486629235,0.03699012651624122,0.615767040196748
Loaded,clmn,44.4%,9,1.0179979178984715,-0.07865644265491774,0.24662493752405387,1.6393274228370833,0.010555264135067889
Loaded,mnrs,56.4%,55,-0.3991634301314984,0.2253726696111429,0.04650302945287443,-0.2905071495783532,1.077181842484368
lucid,mncs,41.8%,55,1.2256006920804186,0.05730035200710964,1.1363740574418488,0.9180823868388005,-1.1099466711081565
magepiggy,clmn,42.9%,14,0.18300097153181238,-1.385799884975399,0.80184898574894,0.23000070094933042,0.30301618319727974
magepiggy,mnrs,47.7%,65,-0.296937954414214,-0.09881259915878265,0.4487228645245382,1.3397336092334176,0.0027576956193866246
mako,mncs,57.0%,86,1.0524716773697143,-0.3114782866342471,1.0962474059388199,0.05312260228986433,0.3564889256992498
MateItsNate,clmn,59.7%,72,0.5661986513528097,0.42285463084348185,0.9546869629623724,-0.6792502723934091,-0.26118595320394267
MateItsNate,mncs,0.0%,3,-0.8918517231577852,-1.9720434128034678,-1.2760341163131586,-2.666133621336136,1.9345978718994874
MeanVoltage,mncs,0.0%,6,-0.24231129541256893,1.1287333040745298,-1.3906295439272829,1.5387205501455323,-0.9466816243208629
MeanVoltage,mnrs,64.2%,53,0.6150247907633971,0.27515961544962636,0.7554539595906685,0.7208664345965092,0.8265231331170272
Mexi,mncs,46.4%,69,-0.4105393746035363,-0.28560272537378084,-0.24017038984729533,-0.5238294224139822,0.3516334718546718
Midas,mncs,54.3%,46,0.9280949795456259,0.6158362059552698,1.1948125175168065,0.1518328615239143,0.6535374748341836
MiniNaquan,clmn,55.9%,34,0.7828527343622214,0.046614370096769615,1.1635626197905358,-1.0039445037689663,0.468506140787744
Mjck,mncs,37.7%,61,-0.3491644538134601,-0.07896682836570917,0.40885044352375666,0.6356391772879578,-0.8657796815170555
